employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
101492,Bella Salsabila,832106,40,30,20,60,50,20,30,40,50,54
101493,Rani Utama Nugroho,588951,20,40,10,10,10,20,10,20,40,45
101494,Rafa Halim Maulida,412724,20,30,60,50,30,30,20,20,50,39
101495,Gita Yudhistira Maulida,202520,30,40,20,50,20,30,20,10,50,13
101496,Tania Zulfikar Kurniawan,274914,10,30,10,50,40,10,30,10,20,70
101497,Bayu Santoso,143513,30,10,60,10,50,20,10,10,10,65
101498,Luthfi Santoso,783745,30,30,10,40,10,30,10,20,60,82
101499,Hadi Sinaga,599805,10,30,50,40,10,30,10,40,20,65
101500,Joko Ganesha Pratomo,170267,30,10,20,60,50,20,10,10,30,48
101501,Dinda Utama Salsabila,623609,20,10,30,60,10,20,30,10,30,35
101502,Ayunda Gunawan,657451,20,40,10,30,50,30,30,30,20,28
101503,Citra Indrawan,867885,30,20,20,10,10,30,20,30,40,54
101504,Putri Lukman,227854,10,30,50,10,10,10,10,10,20,71
101505,Vania Jatmiko Kusuma,967464,10,20,10,40,30,10,10,40,60,21
101506,Putri Dharma Rahmawati,573393,20,20,30,10,40,30,20,30,50,77
101507,Hadi Herlambang,540413,30,40,40,40,40,30,20,20,40,72
101508,Iman Zulfikar,940310,30,30,50,60,30,20,20,10,50,78
101509,Satya Tri Kusuma,578955,30,20,60,50,40,30,10,30,40,6
101510,Fitri Rachman Gunawan,234893,10,10,60,30,40,20,30,10,30,32
101511,Indra Rachman Siregar,540317,30,30,60,40,40,10,30,20,30,65
101512,Vania Permadi,932598,30,10,50,10,40,30,20,20,20,24
101513,Ayu Gunawan,622286,20,10,30,40,30,10,20,10,60,27
101514,Julia Pramudita Situmorang,516900,40,10,50,60,30,20,10,40,50,65
101515,Intan Indrawan,496299,40,30,50,30,20,30,10,30,30,59
101516,Galih Pradana,846272,20,30,60,60,30,20,10,10,50,78
101517,Galih Saputra Nugroho,543863,20,30,20,40,20,30,20,30,40,20
101518,Ayunda Mahendra,617477,30,10,20,20,50,30,10,20,10,25
101519,Rendra Baskara Pamungkas,420053,20,20,50,30,10,20,20,10,10,30
101520,Dimas Tamba,228900,10,20,30,20,30,20,10,10,10,75
101521,Utami Utami,434338,10,40,50,30,30,20,30,40,60,92
101522,Lestari Permadi,601587,30,40,50,50,30,20,30,20,60,19
101523,Maya Halim,298254,10,20,40,10,20,10,10,30,20,17
101524,Putri Jatmiko Salsabila,866782,30,10,60,40,20,20,10,20,30,35
101525,Rani Aji Indrawan,695961,30,30,30,50,10,20,20,40,40,74
101526,Ayu Maulida,786635,10,10,60,40,20,20,20,20,60,43
101527,Eko Nugroho,315676,20,30,40,60,40,30,30,30,40,20
101528,Wahyu Nabila Anggara,345469,20,10,50,60,20,10,10,10,60,96
101529,Dian Qolbi Santoso,499052,30,10,30,20,20,10,30,40,60,27
101530,Bella Ananda,818397,20,40,10,20,30,20,20,10,60,37
101531,Cahyo Firmansyah,103251,10,20,20,30,10,20,10,30,40,55
101532,Nurlita Lestari,832155,40,30,20,20,30,20,30,20,40,17
101533,Fajar Hasibuan,607546,30,20,10,50,40,10,20,10,30,25
101534,Nadia Kusuma Zulfikar,522473,40,10,50,20,20,30,30,20,50,76
101535,Dimas Halim,633566,20,10,20,50,40,20,20,10,30,47
101536,Indra Syahputra,690197,20,40,50,50,50,30,10,20,30,25
101537,Kartika Candra Firmansyah,826768,30,40,30,40,40,30,10,20,30,37
101538,Satya Sinaga,862919,10,10,50,10,10,30,30,40,30,12
101539,Intan Wijaya Ridwan,819504,20,30,50,30,40,30,20,10,10,87
101540,Oktavia Herlambang,423047,40,30,30,10,30,10,10,20,10,82
101541,Ayunda Adi Kurniawan,125598,40,20,60,60,30,30,10,10,50,47
101542,Rama Firmansyah,324502,40,40,60,30,30,20,30,10,60,54
101543,Iman Rahmawati,461752,40,20,20,20,10,30,30,40,20,91
101544,Dewi Wibowo,651639,10,20,20,50,10,20,20,40,40,78
101545,Fajar Santoso,646909,30,10,20,50,10,20,10,30,50,52
101546,Zahra Candra Salsabila,726563,10,20,30,50,40,30,20,30,20,26
101547,Iman Maulana,736928,40,10,50,50,30,10,20,30,10,12
101548,Fitri Saputra Tamba,768828,30,40,40,30,20,10,30,40,20,43
101549,Cahyo Zulfikar Utami,538733,40,20,10,10,20,10,20,20,40,13
101550,Ayunda Firmansyah,187663,40,20,30,50,50,20,30,10,40,59
101551,Hana Saputra Pamungkas,618057,20,10,50,60,20,30,10,40,30,39
101552,Evi Dharma Pamungkas,231002,30,40,50,30,10,20,10,30,10,61
101553,Oktavia Rohman,716628,40,40,40,40,50,30,20,10,50,42
101554,Adit Jatmiko Setiawan,500535,20,20,40,50,50,30,30,10,30,61
101555,Bayu Nabila Lestari,127466,20,10,20,30,20,30,20,10,40,32
101556,Satya Pramudita Rahmawati,665264,20,20,60,10,30,30,30,40,30,64
101557,Rendra Zulfikar Wijaya,712253,40,20,40,30,20,10,30,40,50,7
101558,Novi Halim Ramadhan,911728,20,10,60,10,50,20,20,40,20,87
101559,Hana Lestari Wijaya,776080,20,40,20,20,20,10,10,40,50,55
101560,Gita Maulida,893582,10,10,20,60,40,30,20,20,30,84
101561,Mahendra Qolbi Pamungkas,942426,40,30,50,30,30,30,10,20,30,82
101562,Cahyo Lukman,478050,40,30,30,30,40,20,30,20,40,80
101563,Nugroho Yudhistira Nugroho,993560,20,30,60,40,30,20,10,40,20,90
101564,Prasetyo Pramudita Purnama,752326,10,10,60,10,10,30,30,10,30,37
101565,Oka Subekti,831764,20,20,60,40,10,10,10,10,40,82
101566,Iman Purnama,155181,40,40,20,20,30,20,30,10,30,39
101567,Putri Santoso,176518,10,10,10,60,20,20,10,20,50,62
101568,Anisa Setiawan,476705,10,40,20,10,30,20,30,10,30,35
101569,Cahyo Pramudita Nugroho,856132,20,10,40,20,20,30,20,30,20,16
101570,Putri Zulfikar Lukman,685119,10,30,50,60,40,10,30,30,40,52
101571,Nurlita Pratomo,930303,30,40,30,50,50,10,10,30,40,56
101572,Kartika Mahardika Sinaga,108992,40,20,50,50,30,10,20,30,60,49
101573,Citra Aji Sinaga,568044,10,40,20,30,30,20,20,20,30,69
101574,Nurlita Zulfikar Zulfikar,420764,10,20,20,20,30,20,30,20,40,90
101575,Tania Halim Halim,126357,10,20,20,40,50,20,30,20,40,32
101576,Putri Rachman Ginting,358685,30,20,40,60,30,30,20,30,50,46
101577,Rifqi Ganesha Kusuma,102495,20,30,50,40,40,10,10,10,60,61
101578,Adit Rahmawati,210878,20,40,30,50,50,20,30,10,40,48
101579,Evi Lukman,976486,40,20,30,40,40,20,10,40,40,41
101580,Wulan Iqbal Firmansyah,471090,40,10,30,40,20,20,30,30,30,20
101581,Fitri Handayani,981467,40,40,10,50,10,10,20,40,10,69
101582,Kartika Nabila Wibowo,689473,10,40,50,30,10,30,30,10,30,65
101583,Rani Salsabila,364254,40,10,50,60,30,10,20,40,50,20
101584,Dimas Saputra,243207,10,30,20,30,50,10,10,10,60,42
101585,Yoga Hasibuan,751181,40,40,20,10,30,10,10,20,50,55
101586,Kurnia Yulianto,837058,20,10,40,20,30,30,30,30,40,24
101587,Rizki Dharma Lukman,907379,20,30,30,20,40,20,20,20,40,88
101588,Joko Jatmiko Handayani,382945,40,30,50,10,50,20,10,20,20,108
101589,Joko Adi Utami,179217,40,10,60,20,50,30,20,30,60,99
101590,Citra Nugroho,206900,30,20,10,50,50,30,10,40,30,52
101591,Andi Situmorang,405627,30,20,20,50,10,30,10,30,20,71
101592,Luthfi Syahputra,623834,40,10,10,40,50,20,20,40,10,34
101593,Citra Subekti,453324,40,10,10,60,40,30,30,10,30,45
101594,Nugroho Rachman Pratomo,951941,40,20,60,40,30,30,20,10,60,61
101595,Yoga Erlangga Pratomo,291931,40,40,40,10,50,20,10,40,10,41
101596,Dimas Dharma Subekti,845982,10,20,30,20,40,10,30,10,10,50
101597,Wahyu Hartanto,147978,30,20,50,30,30,30,30,40,50,52
101598,Citra Halim,673295,40,10,20,40,50,30,10,30,10,18
101599,Fitri Aji Permadi,931175,20,40,10,30,20,30,30,10,10,64
101600,Ari Qolbi Simanjuntak,512553,30,20,60,20,20,10,30,40,50,54
101601,Ayunda Pratama,379000,10,30,20,20,20,10,30,10,10,33
101602,Zaki Erlangga Hartanto,228317,20,20,40,50,40,30,10,40,20,43
101603,Andi Jatmiko Hidayat,663627,30,10,30,50,10,20,30,30,50,61
101604,Anisa Anugrah Santoso,553651,40,20,50,30,10,20,10,10,50,43
101605,Ahmad Nabila Wijaya,284787,40,40,20,20,20,30,30,20,20,57
101606,Nugroho Siregar,559032,10,10,30,30,30,30,10,10,60,18
101607,Rama Indrawan,179895,40,10,20,10,10,20,10,20,10,74
101608,Budi Iqbal Pamungkas,595681,40,30,30,30,20,20,10,40,10,75
101609,Zahra Erlangga Siregar,819679,40,30,20,30,20,30,10,30,40,68
101610,Kartika Hasibuan,309633,20,10,60,10,30,10,30,20,30,20
101611,Arif Setiawan,518102,40,30,20,30,20,20,30,20,30,96
101612,Tania Situmorang,156065,20,30,60,20,20,10,30,40,30,37
101613,Mahendra Saputra,606176,20,30,40,10,30,30,10,20,30,68
101614,Rendra Rohman,655316,40,40,20,40,30,20,30,30,40,57
101615,Gita Pamungkas,258542,30,10,30,50,50,20,10,40,50,23
101616,Zaki Lestari,998572,10,30,10,30,40,10,10,30,30,97
101617,Satya Dharma Sinaga,422198,20,20,40,40,50,10,10,10,10,43
101618,Julia Wijaya Santoso,312246,30,40,50,50,50,10,10,20,50,88
101619,Fitri Jatmiko Siregar,258276,40,20,50,30,40,30,10,40,50,4
101620,Galih Salsabila,308297,10,30,10,20,20,20,10,10,10,61
101621,Citra Lukman,269155,10,20,10,50,30,10,20,30,20,45
101622,Joko Lestari Nugroho,285013,30,40,50,50,50,10,30,40,60,60
101623,Mahendra Baskara Handayani,849954,20,10,50,20,40,10,30,20,20,24
101624,Yoga Fauziah,947363,20,10,40,30,40,10,20,20,60,48
101625,Rama Siregar,667897,10,30,60,50,10,30,20,40,20,28
101626,Ahmad Purnama,291123,30,10,20,10,10,30,30,10,50,55
101627,Zahra Ramadhan,758311,40,30,10,50,20,20,30,10,60,84
101628,Arif Lestari Hartanto,411457,30,20,40,20,30,10,10,20,40,74
101629,Wulan Indrawan,216296,30,40,20,30,40,30,30,40,30,37
101630,Rendra Firmansyah,509860,20,30,30,30,20,30,20,20,50,34
101631,Ari Halim Suharto,706894,30,40,50,60,10,20,30,40,50,73
101632,Putri Ginting,167042,40,30,60,30,10,20,30,30,50,74
101633,Intan Saputra Rohman,834435,30,10,40,10,10,30,30,30,60,27
101634,Maya Hartanto,641047,20,20,10,40,40,20,20,30,30,53
101635,Rama Erlangga Ginting,736277,20,40,50,10,20,30,10,10,40,64
101636,Rizka Aji Putra,176843,20,10,20,30,10,20,10,20,20,32
101637,Joko Maulana,205763,10,10,30,40,40,20,10,10,10,54
101638,Prasetyo Rachman Halim,525156,30,20,50,10,40,30,30,40,40,48
101639,Rani Dharma Sinaga,559850,10,10,40,50,50,10,30,10,60,65
101640,Rendra Zulfikar,175414,10,10,50,60,10,10,20,40,30,54
101641,Wahyu Herlambang,675979,40,20,60,40,30,20,10,30,60,46
101642,Rani Iqbal Tamba,966159,30,20,40,30,50,20,10,10,60,28
101643,Nurlita Santoso,255062,30,40,60,40,30,30,10,20,10,42
101644,Hadi Purnama,349173,10,30,20,60,10,10,30,20,60,33
101645,Bella Tri Wibowo,436416,10,10,30,20,30,20,30,10,50,57
101646,Rizki Utama Permadi,608602,10,10,60,60,20,30,30,20,60,53
101647,Nugroho Erlangga Wijaya,133437,20,40,10,10,20,20,30,10,60,38
101648,Wulan Nabila Pratama,452880,30,10,40,30,20,20,30,30,40,51
101649,Eko Ginting,497808,40,10,20,40,20,30,30,40,40,42
101650,Adit Wibowo,883091,30,20,20,40,40,30,20,20,30,51
101651,Hana Siregar,468124,10,10,60,40,10,10,20,20,40,20
101652,Ayu Fauziah,338921,40,10,10,10,40,10,10,10,50,31
101653,Kurnia Lestari Mahendra,843460,20,30,20,40,50,20,20,20,40,11
101654,Bayu Pramudita Nugroho,253789,40,20,20,20,30,20,30,20,40,34
101655,Dimas Zulfikar,555153,20,20,50,60,40,10,20,40,60,29
101656,Vania Erlangga Ridwan,450744,30,30,50,60,20,20,30,40,30,63
101657,Teguh Syahputra,186165,30,10,60,30,50,20,20,10,50,7
101658,Yoga Halim Wijaya,725845,10,10,60,40,30,10,30,20,60,91
101659,Iman Putra,970342,40,30,60,20,30,20,20,20,60,84
101660,Rizka Yulianto,386516,40,30,40,50,20,20,20,20,10,64
101661,Adit Yulianto,423677,30,10,30,50,20,10,30,20,20,20
101662,Oktavia Rachman Wibowo,736082,40,40,60,30,30,10,10,20,30,49
101663,Ahmad Lukman,670441,30,10,60,40,30,20,20,20,40,44
101664,Oka Dharma Pamungkas,562466,40,10,60,10,20,20,20,20,20,54
101665,Satya Salsabila,757488,20,40,40,10,10,10,10,10,20,48
101666,Zahra Ganesha Hidayat,364099,30,20,40,60,10,30,20,40,30,63
101667,Dinda Qolbi Siregar,534505,10,40,10,40,50,20,20,10,30,5
101668,Hana Situmorang,131765,20,40,50,10,30,10,20,20,50,62
101669,Dimas Rahmawati,249672,20,40,20,30,50,30,20,40,50,41
101670,Mahendra Erlangga Lukman,474788,10,30,30,10,30,20,20,40,10,48
101671,Fitri Ramadhan,984758,40,10,10,20,30,30,20,30,60,47
101672,Iman Hasibuan,160202,20,20,20,50,20,10,30,20,20,52
101673,Bayu Salsabila,822625,30,20,10,30,20,30,10,20,10,41
101674,Ahmad Lestari,850463,30,20,50,40,40,10,10,10,50,78
101675,Mahendra Indrawan,631789,10,40,40,10,10,30,20,30,20,43
101676,Andi Pamungkas,459925,30,10,60,50,50,10,10,20,30,20
101677,Sari Baskara Lestari,502497,40,30,10,40,30,20,10,40,60,89
101678,Arif Indrawan,106582,20,30,30,50,30,10,20,20,30,26
101679,Dinda Rohman,336327,10,10,30,40,20,20,20,20,30,52
101680,Zaki Santoso,183740,10,30,20,40,10,20,10,20,50,26
101681,Oktavia Fadillah Firmansyah,229543,10,40,30,50,20,10,10,40,60,49
101682,Ayu Adi Putra,303727,40,20,40,30,10,20,20,30,30,72
101683,Ahmad Firmansyah,418747,30,10,30,10,10,20,30,10,50,27
101684,Bella Utama Ramadhan,632379,30,10,10,10,30,30,20,40,20,98
101685,Zahra Saputra,433954,40,20,30,40,50,20,30,20,20,71
101686,Prasetyo Suharto,396418,30,30,10,20,30,10,30,40,20,56
101687,Rizka Wijaya Gunawan,547515,20,10,50,40,50,20,20,30,60,68
101688,Intan Santoso,376264,40,10,10,50,50,30,30,30,40,67
101689,Rendra Yudhistira Suharto,745487,10,20,60,30,40,20,20,20,30,79
101690,Utami Gunawan,742585,40,20,40,30,20,10,10,10,20,27
101691,Nabila Siregar,707188,20,30,20,40,30,30,30,30,40,55
101692,Cahyo Aji Sinaga,647566,10,30,50,10,10,10,10,40,60,35
101693,Hadi Kurniawan,142680,10,40,10,50,40,10,20,40,50,59
101694,Intan Kusuma Wijaya,788180,30,30,60,30,40,30,20,10,50,41
101695,Rama Nabila Ridwan,860664,30,30,30,20,40,20,20,30,10,65
101696,Budi Lestari,804911,30,20,30,30,50,30,20,20,30,43
101697,Nadia Pamungkas,484105,30,40,20,10,20,30,30,20,60,52
101698,Adit Yudhistira Pratama,586471,20,40,40,10,10,30,20,10,60,56
101699,Zaki Baskara Rahmawati,732800,20,10,40,50,20,10,20,20,40,34
101700,Nabila Indrawan,139865,20,20,50,50,20,20,30,40,40,101
101701,Mahendra Saputra Herlambang,906745,30,10,10,30,20,10,20,30,60,133
101702,Fitri Mahardika Gunawan,344484,30,30,10,10,10,30,30,20,50,23
101703,Ayunda Hasibuan,546679,30,10,40,50,10,30,30,10,20,1
101704,Novi Ramadhan,814933,10,30,40,30,10,10,30,10,60,17
101705,Lestari Purnama,129606,10,30,40,20,50,20,10,10,10,64
101706,Lestari Utama Santoso,701908,40,40,50,40,30,30,20,20,30,56
101707,Hana Maulida,926498,30,40,20,60,30,20,30,30,50,55
101708,Rani Anugrah Maulana,507472,40,20,50,10,50,10,20,10,40,6
101709,Dinda Ginting,866038,30,20,20,20,40,20,30,10,30,25
101710,Arif Anggara,860491,30,10,50,20,40,30,10,40,40,128
101711,Lestari Saputra Gunawan,445834,10,10,30,60,20,20,20,40,60,51
101712,Luthfi Nugroho,516552,20,30,20,10,10,30,10,30,10,42
101713,Nabila Yudhistira Kusuma,171241,20,30,40,50,20,10,10,40,20,69
101714,Bella Setiawan,577380,10,40,50,60,50,30,20,20,10,52
101715,Ayunda Rahmawati,182952,40,10,40,40,40,10,20,30,10,61
101716,Kartika Handayani,223879,10,20,10,50,30,30,10,20,30,126
101717,Fitri Zulfikar,971588,40,20,20,10,20,20,20,30,10,28
101718,Intan Kurniawan,726281,30,40,40,30,10,20,20,20,10,28
101719,Hadi Yudhistira Yulianto,592707,30,30,40,60,10,20,20,40,20,61
101720,Teguh Dharma Wijaya,407736,30,20,20,50,30,20,30,30,40,48
101721,Julia Halim Suharto,206412,10,10,60,30,20,10,20,10,60,35
101722,Dian Indrawan,676282,20,10,30,30,20,10,20,40,20,46
101723,Satya Rohman,356520,20,30,10,60,40,10,10,20,40,39
101724,Dwi Tri Subekti,178443,20,40,20,50,20,30,30,10,10,2
101725,Bayu Ganesha Ananda,664507,10,20,30,30,10,20,20,40,10,29
101726,Dimas Anggara,201608,10,30,40,30,30,10,10,20,50,80
101727,Rendra Kusuma Subekti,833861,10,10,40,40,40,30,10,20,20,26
101728,Hana Ganesha Pradana,189452,10,20,10,10,50,30,10,10,50,56
101729,Oktavia Wijaya,156965,20,30,50,60,40,30,20,40,40,32
101730,Indra Salsabila,817484,20,40,60,30,20,10,20,40,10,38
101731,Fajar Rohman,634007,20,10,30,20,50,10,30,40,60,85
101732,Oka Siregar,619282,40,20,50,50,50,20,20,30,40,47
101733,Galih Yudhistira Situmorang,671861,30,40,30,40,10,20,20,10,50,23
101734,Utami Adi Setiawan,294478,10,20,50,10,50,20,20,10,60,62
101735,Citra Fadillah Saputra,697039,20,20,60,40,40,20,30,10,40,66
101736,Novi Lestari Pamungkas,462905,40,20,40,60,40,30,20,10,10,73
101737,Oktavia Halim Lestari,321101,30,20,10,20,40,20,20,40,20,48
101738,Anisa Kusuma Hidayat,916519,30,30,20,20,50,20,10,30,40,61
101739,Wulan Rahmawati,300794,10,40,10,30,40,10,20,30,10,61
101740,Hadi Setiawan,853760,30,40,50,10,30,10,20,40,60,56
101741,Satya Indrawan,764453,20,20,40,50,50,30,20,20,40,113
101742,Arif Ridwan,765830,10,10,20,60,40,20,10,10,50,43
101743,Iman Setiawan,539698,30,30,20,10,50,10,20,20,30,12
101744,Putri Saputra Saputra,721837,30,30,20,60,20,10,10,30,10,48
101745,Utami Pramudita Kurniawan,907564,40,40,20,30,20,30,20,40,30,66
101746,Rani Tri Kusuma,627672,20,10,20,10,50,20,20,20,60,44
101747,Bayu Erlangga Permadi,933348,40,10,30,60,10,30,20,10,50,39
101748,Wulan Rohman,149449,40,10,30,10,50,10,10,40,30,58
101749,Novi Adi Subekti,827493,10,40,40,30,50,20,10,10,20,22
101750,Oktavia Ridwan,163771,10,40,40,40,10,20,20,30,20,86
101751,Ayu Salsabila,431926,40,20,40,60,20,20,20,20,10,43
101752,Julia Dharma Situmorang,439990,20,40,10,10,40,10,30,40,10,72
101753,Adi Tamba,943954,40,10,10,40,40,20,20,10,40,116
101754,Luthfi Mahendra,378778,10,20,50,50,10,30,30,30,20,39
101755,Rafa Utami,754502,10,30,20,50,20,30,20,10,50,10
101756,Rendra Hasibuan,512859,30,20,20,50,30,10,10,20,40,48
101757,Rifqi Mahendra,500269,10,30,30,60,50,30,30,40,50,67
101758,Indra Kusuma,145024,10,30,20,10,20,20,20,40,50,40
101759,Gita Mahardika Permadi,389839,30,10,30,50,40,30,20,20,10,32
101760,Budi Putra,880327,30,20,40,20,20,30,10,30,40,40
101761,Yoga Hidayat,695775,20,30,10,50,30,20,10,30,10,57
101762,Fajar Saputra,507860,20,30,10,10,30,20,20,30,40,35
101763,Dewi Tri Halim,178892,10,20,50,10,20,30,30,10,10,43
101764,Luthfi Jatmiko Firmansyah,838276,20,30,30,60,30,10,10,30,30,20
101765,Utami Erlangga Herlambang,264710,40,20,60,40,10,10,30,20,30,56
101766,Kartika Aji Pradana,465967,40,20,50,30,40,20,20,10,30,41
101767,Nadia Maulida,898578,40,40,30,50,10,10,10,30,30,36
101768,Satya Yudhistira Saputra,876951,40,30,30,60,10,20,20,30,20,79
101769,Ayunda Saputra Rohman,766209,40,20,60,40,30,20,10,40,30,44
101770,Zaki Qolbi Gunawan,738085,30,10,30,40,30,30,10,20,60,19
101771,Zahra Dharma Firmansyah,917919,20,10,40,10,40,10,20,30,10,37
101772,Tania Rachman Lestari,116115,40,20,60,40,40,20,30,20,10,75
101773,Lestari Lestari Salsabila,612324,30,30,40,40,50,30,30,40,40,68
101774,Arif Anugrah Putra,946556,30,30,60,40,20,20,10,30,30,36
101775,Dimas Ginting,186552,10,10,60,50,20,10,10,10,50,102
101776,Dwi Wijaya,174940,10,20,10,10,40,20,20,30,30,86
101777,Sari Lukman,206027,20,10,50,40,30,10,10,20,40,14
101778,Dian Wijaya Setiawan,632580,10,40,40,10,50,30,30,10,20,58
101779,Rifqi Kusuma Kusuma,165207,10,40,40,60,10,30,20,10,60,8
101780,Vania Utama Zulfikar,150888,20,10,30,10,30,30,20,30,60,87
101781,Bella Candra Zulfikar,562501,30,20,30,60,50,30,30,20,60,62
101782,Prasetyo Mahardika Herlambang,802264,40,40,50,30,50,20,20,40,60,37
101783,Nurlita Suharto,487495,10,40,40,60,50,10,20,30,40,11
101784,Dwi Indrawan,969922,20,30,50,10,20,10,20,30,50,42
101785,Wulan Qolbi Yulianto,722667,30,30,60,50,30,20,20,10,30,51
101786,Citra Mahardika Halim,231236,40,20,20,50,30,10,30,10,20,48
101787,Zaki Subekti,691605,10,30,30,50,40,30,20,30,30,37
101788,Valdo Qolbi Utami,973879,40,20,10,30,10,20,30,20,10,56
101789,Oktavia Siregar,822964,10,40,30,30,20,20,20,30,50,42
101790,Valdo Suharto,201995,20,30,60,40,20,30,20,40,50,46
101791,Luthfi Salsabila,342023,30,20,50,60,10,10,30,10,60,24
101792,Nadia Kusuma,151829,40,30,30,30,20,20,30,20,40,77
101793,Umar Nugroho,760737,10,40,20,60,30,10,20,20,20,41
101794,Nadia Tamba,599027,20,10,10,50,40,10,10,10,40,45
101795,Ayunda Tamba,917237,30,40,20,40,20,20,30,10,10,64
101796,Bayu Rahmawati,837374,30,30,40,20,50,20,10,10,20,61
101797,Rani Ananda,944887,40,30,10,50,50,10,20,30,50,52
101798,Bayu Situmorang,980490,40,40,10,20,20,20,30,10,60,69
101799,Rani Ganesha Rohman,316762,10,20,60,40,10,10,10,10,50,116
101800,Eko Fadillah Halim,625732,10,10,40,30,20,20,10,10,10,42
101801,Cahyo Wibowo,425810,20,40,20,40,20,20,20,40,30,77
101802,Tania Wijaya Lukman,800688,40,10,40,10,10,10,10,10,10,39
101803,Bella Rachman Hidayat,553339,40,40,10,60,30,20,10,40,20,106
101804,Nurlita Baskara Sinaga,949324,40,40,40,30,40,20,20,20,60,40
101805,Evi Putra,481290,40,40,20,60,30,30,30,30,50,34
101806,Indra Iqbal Lukman,723724,30,40,40,20,40,20,30,40,10,33
101807,Satya Fauziah,287440,10,30,50,10,20,10,10,30,10,5
101808,Dewi Rachman Simanjuntak,785659,20,40,60,20,30,10,20,30,50,64
101809,Dinda Suharto,971179,10,20,40,60,30,10,30,40,20,17
101810,Dwi Tri Hartanto,455536,10,30,50,60,40,30,10,10,40,85
101811,Adit Yudhistira Putra,648105,10,20,40,50,50,10,30,20,60,8
101812,Prasetyo Sinaga,629943,10,10,30,30,10,30,10,40,60,38
101813,Julia Fauziah,152294,30,40,30,10,10,20,10,30,50,30
101814,Rendra Wijaya Ramadhan,204301,20,40,30,10,10,30,30,10,30,7
101815,Valdo Setiawan,187717,30,30,10,10,30,10,20,20,60,27
101816,Rani Anugrah Zulfikar,550793,40,20,10,50,10,30,10,40,10,62
101817,Luthfi Pramudita Pradana,381920,10,20,20,60,40,30,20,10,10,51
101818,Oka Anugrah Kusuma,441653,20,30,20,20,20,20,10,20,50,67
101819,Tania Ananda,110064,10,40,10,50,50,20,30,30,50,11
101820,Dinda Zulfikar Rahmawati,496132,30,10,50,20,40,10,20,30,60,46
101821,Umar Halim,915156,20,20,20,30,10,10,30,20,50,59
101822,Nadia Anugrah Lestari,216313,10,20,20,30,30,30,10,40,50,61
101823,Prasetyo Jatmiko Rohman,486924,40,40,50,10,20,10,30,10,40,56
101824,Galih Zulfikar Permadi,793411,10,30,40,40,20,30,10,30,60,45
101825,Adit Iqbal Santoso,497158,10,20,50,40,30,30,30,40,10,45
101826,Yuni Situmorang,967919,10,20,50,20,50,20,10,40,20,47
101827,Fajar Candra Zulfikar,351399,40,10,10,10,20,20,30,20,10,55
101828,Eko Halim,839190,40,10,50,40,50,20,30,10,30,80
101829,Umar Ganesha Maulida,788522,20,20,10,30,30,30,30,10,20,51
101830,Umar Setiawan,164533,30,30,50,20,50,30,20,20,50,76
101831,Cahyo Wijaya Lukman,841435,10,10,50,20,10,10,10,40,30,100
101832,Eko Putra,231089,30,40,10,60,40,20,20,30,10,72
101833,Zaki Lukman,740526,20,40,20,50,20,30,20,40,60,69
101834,Fitri Subekti,507441,40,40,60,10,30,10,10,20,40,28
101835,Yoga Kusuma,281358,20,10,60,60,50,30,30,10,30,55
101836,Luthfi Ramadhan,809600,40,10,60,60,40,30,30,20,50,56
101837,Zahra Iqbal Pradana,443746,10,40,10,20,30,20,10,30,20,37
101838,Intan Aji Simanjuntak,617712,30,10,40,40,50,30,30,30,20,55
101839,Rendra Mahendra,662043,20,40,30,20,40,20,20,40,20,53
101840,Rizka Erlangga Ananda,329348,40,40,50,60,40,10,10,30,30,105
101841,Bella Lukman,479406,40,30,20,60,30,20,10,10,30,25
101842,Luthfi Baskara Saputra,206415,20,20,30,40,40,20,20,30,30,6
101843,Ayunda Halim,951577,30,30,20,10,50,30,10,30,30,49
101844,Dimas Wijaya,817457,30,40,10,20,10,30,30,20,10,63
101845,Ahmad Salsabila,946709,40,10,30,30,30,10,30,20,10,49
101846,Arif Suharto,535995,10,20,40,30,30,30,10,10,30,53
101847,Sari Utama Maulida,439573,10,10,10,40,10,10,20,20,50,39
101848,Yuni Pamungkas,122715,10,20,60,30,20,20,20,30,60,0
101849,Teguh Tri Pratama,894899,10,30,30,30,20,20,20,20,20,83
101850,Kartika Saputra Kusuma,325705,30,20,50,10,30,30,30,10,50,34
101851,Yuni Aji Purnama,509618,40,40,50,50,30,20,20,20,50,38
101852,Nugroho Dharma Mahendra,822667,40,20,40,10,20,10,20,20,20,13
101853,Kurnia Suharto,409000,10,20,10,40,30,20,30,20,60,56
101854,Joko Mahendra,487974,40,40,10,60,50,30,10,20,60,40
101855,Rizki Pratama,631739,30,40,20,60,50,10,30,10,50,71
101856,Hadi Jatmiko Subekti,994257,20,40,50,10,10,20,20,20,20,33
101857,Andi Hartanto,460779,20,30,40,10,20,30,30,10,10,92
101858,Intan Candra Siregar,669233,40,40,60,20,40,10,30,10,30,5
101859,Ayunda Lestari Ridwan,117844,40,30,60,10,30,30,10,10,10,56
101860,Putri Pamungkas,997390,40,30,10,10,10,20,10,20,40,16
101861,Fajar Saputra Kurniawan,917133,10,30,50,50,30,20,30,20,30,12
101862,Rendra Sinaga,468344,10,40,20,50,10,30,20,30,10,31
